Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
INFY,EQ,01-Jun-18,1231.8,1230.4,1246.25,1217.2,1222.2,1220.8,1229.79,2499178,3073466731,81969,1396541,55.88
INFY,EQ,04-Jun-18,1220.8,1221.1,1243,1212,1241,1239.4,1233.14,2135078,2632848474,69180,1356014,63.51
INFY,EQ,05-Jun-18,1239.4,1242,1242,1217,1218.85,1220.85,1226.49,2355431,2888924172,85171,1469405,62.38
INFY,EQ,06-Jun-18,1220.85,1225.2,1241.55,1220.05,1238.1,1237.45,1234.18,2019092,2491929870,98002,1157667,57.34
INFY,EQ,07-Jun-18,1237.45,1238,1258,1238,1249.3,1252.45,1252.57,3338113,4181210252,106204,1876344,56.21
INFY,EQ,08-Jun-18,1252.45,1248,1262,1246.05,1258.8,1260.05,1257.48,3229939,4061574692,146437,2152796,66.65
INFY,EQ,11-Jun-18,1260.05,1265.55,1270,1255.05,1261,1262.4,1262.71,2585645,3264923421,94087,1883057,72.83
INFY,EQ,12-Jun-18,1262.4,1265.75,1271.25,1250.45,1259,1258.5,1258.01,3919910,4931300156,90357,2684852,68.49
INFY,EQ,13-Jun-18,1258.5,1266.8,1284,1266.8,1275,1274.8,1275.2,2883464,3676982074,110178,1736971,60.24
INFY,EQ,14-Jun-18,1274.8,1253,1253,1234.1,1240,1239.7,1242.78,3799424,4721843711,142371,2234217,58.8
INFY,EQ,15-Jun-18,1239.7,1237,1291.5,1235,1288.8,1281.25,1267.1,9978880,12644285284,156513,7198132,72.13
INFY,EQ,18-Jun-18,1281.25,1284,1291.25,1262.35,1264.5,1267.4,1273.18,4107423,5229499471,127326,2705510,65.87
INFY,EQ,19-Jun-18,1267.4,1263,1263.4,1238.05,1242,1241.6,1244.36,3772850,4694786854,148052,2625680,69.59
INFY,EQ,20-Jun-18,1241.6,1248.5,1252.35,1238,1241.45,1243.15,1245.07,2685901,3344140004,92693,1763850,65.67
INFY,EQ,21-Jun-18,1243.15,1245.95,1256.5,1236,1246.55,1246.55,1247.63,2899395,3617383651,138481,1939037,66.88
INFY,EQ,22-Jun-18,1246.55,1243,1255.5,1241.2,1246.4,1247.85,1249.94,2171559,2714312670,91644,1545127,71.15
INFY,EQ,25-Jun-18,1247.85,1257.15,1278.8,1254,1269.7,1272.45,1271.05,3865589,4913363830,137153,2105988,54.48
INFY,EQ,26-Jun-18,1272.45,1269,1283.9,1266.25,1280.05,1277.85,1277.24,2241752,2863258907,102746,1303651,58.15
INFY,EQ,27-Jun-18,1277.85,1283.95,1293.45,1265.6,1271.5,1270,1281.92,3476071,4456049393,107138,2254625,64.86
INFY,EQ,28-Jun-18,1270,1276.3,1298,1276.25,1284.3,1289.6,1290.08,5498409,7093380059,159341,2847254,51.78
INFY,EQ,29-Jun-18,1289.6,1298.05,1315,1283.25,1310.65,1307.2,1298.31,4983300,6469891050,164216,3050563,61.22
INFY,EQ,02-Jul-18,1307.2,1314,1340,1314,1337.8,1334.7,1325.09,2415072,3200195814,80512,1157363,47.92
INFY,EQ,03-Jul-18,1334.7,1331.9,1357.9,1331.75,1355.5,1353.75,1347.06,4063726,5474101849,140810,2374717,58.44
INFY,EQ,04-Jul-18,1353.75,1352.05,1352.65,1338.85,1348.4,1345.2,1345.49,2512861,3381023805,156409,1610582,64.09
INFY,EQ,05-Jul-18,1345.2,1347.1,1347.25,1268.1,1286.5,1284,1290.51,8509951,10982144289,274864,4498851,52.87
INFY,EQ,06-Jul-18,1284,1290.25,1301.85,1269,1285.15,1284.25,1281.04,5607678,7183683022,181138,3185846,56.81
INFY,EQ,09-Jul-18,1284.25,1297,1303,1279.05,1301.2,1298.85,1294.01,3322499,4299340435,95341,1941581,58.44
INFY,EQ,10-Jul-18,1298.85,1308.5,1315.45,1294.3,1299.1,1301.4,1305.09,2987244,3898613178,109336,1551472,51.94
INFY,EQ,11-Jul-18,1301.4,1317.55,1342.1,1291.35,1319,1320.45,1317.22,5949916,7837362262,131426,2520702,42.37
INFY,EQ,12-Jul-18,1320.45,1326.1,1327.1,1284.45,1295,1294.35,1299.24,6636120,8621906526,189258,3884375,58.53
INFY,EQ,13-Jul-18,1294.35,1315,1331.6,1298.35,1323,1317.4,1315.39,9748079,12822503746,205562,4621538,47.41
INFY,EQ,16-Jul-18,1317.4,1317.4,1384.4,1287.7,1336,1332.85,1345.93,17672340,23785647476,357607,5265555,29.8
INFY,EQ,17-Jul-18,1332.85,1329.7,1349.5,1312.7,1327.3,1327.9,1333.08,5580845,7439721782,114793,2701704,48.41
INFY,EQ,18-Jul-18,1327.9,1339.8,1343.4,1314,1323,1322.55,1325.16,3459508,4584405277,134074,1682833,48.64
INFY,EQ,19-Jul-18,1322.55,1323,1331.9,1309.1,1315.95,1316.7,1318.01,2559432,3373347801,133339,1483151,57.95
INFY,EQ,20-Jul-18,1316.7,1326,1367.15,1321.3,1352,1348.1,1352.12,5852869,7913782037,149871,2819424,48.17
INFY,EQ,23-Jul-18,1348.1,1352.15,1368,1336.25,1351.9,1355.95,1350.21,3837851,5181886478,104002,2443216,63.66
INFY,EQ,24-Jul-18,1355.95,1374.4,1382.4,1356,1375.35,1377.15,1368.92,3086123,4224648379,104916,1877815,60.85
INFY,EQ,25-Jul-18,1377.15,1379,1393.8,1365.45,1381.15,1383.75,1383.06,3468461,4797085714,110230,1922712,55.43
INFY,EQ,26-Jul-18,1383.75,1378.55,1390.4,1369.2,1373.7,1373.25,1377.36,3681109,5070228477,139712,2424410,65.86
INFY,EQ,27-Jul-18,1373.25,1373.2,1389,1368.3,1371.2,1373.45,1377.08,3246616,4470848815,101649,2173390,66.94
INFY,EQ,30-Jul-18,1373.45,1370,1373,1348,1351,1351,1356.75,3204985,4348358645,193055,2451679,76.5
INFY,EQ,31-Jul-18,1351,1348.55,1370,1335.55,1368,1365.1,1351.3,3971998,5367357705,122270,2765105,69.61
INFY,EQ,01-Aug-18,1365.1,1363.8,1368.45,1351,1352,1354.05,1355.85,2337853,3169781273,106719,1654129,70.75
INFY,EQ,02-Aug-18,1354.05,1359.6,1366.75,1350.15,1353.4,1353.65,1357.31,2970371,4031719297,87744,2138372,71.99
INFY,EQ,03-Aug-18,1353.65,1366.2,1366.2,1356,1365.75,1364.1,1361.34,1985195,2702515816,70696,1384580,69.75
INFY,EQ,06-Aug-18,1364.1,1366.05,1375,1347.5,1364,1360.65,1358.6,3089465,4197345187,68270,2128983,68.91
INFY,EQ,07-Aug-18,1360.65,1374,1379.95,1360.65,1367,1367.95,1366.36,3675764,5022426261,100730,1600841,43.55
INFY,EQ,08-Aug-18,1367.95,1371.8,1372.5,1353.3,1362,1362.75,1362.16,1996179,2719109393,80731,1405581,70.41
INFY,EQ,09-Aug-18,1362.75,1373.65,1389.45,1373.65,1379.2,1379.95,1381.59,3204762,4427681633,134300,2092586,65.3
INFY,EQ,10-Aug-18,1379.95,1385.8,1389,1373.05,1382.25,1385.45,1380.64,2389760,3299401064,82581,1661604,69.53
INFY,EQ,13-Aug-18,1385.45,1390,1409.85,1378.7,1408,1408.75,1401.07,4989873,6991140982,138356,2323354,46.56
INFY,EQ,14-Aug-18,1408.75,1413.95,1424.55,1404,1407.45,1408.3,1414.34,3075660,4350014453,102688,1670272,54.31
INFY,EQ,16-Aug-18,1408.3,1414.95,1434.9,1411.25,1429,1429.55,1426.82,3313387,4727597210,115380,2278814,68.78
INFY,EQ,17-Aug-18,1429.55,1430.9,1437.65,1423,1426.55,1430.35,1430.85,3195204,4571856691,122779,2222525,69.56
INFY,EQ,20-Aug-18,1430.35,1388,1407.95,1373.5,1388.2,1384.25,1389.04,8050938,11183093868,249766,3747784,46.55
INFY,EQ,21-Aug-18,1384.25,1390,1396,1373.75,1386,1383.95,1381.18,4180741,5774338650,126003,2280633,54.55
INFY,EQ,23-Aug-18,1383.95,1393,1401.5,1385.35,1400,1397.4,1392.99,3858591,5374993201,180710,2737234,70.94
INFY,EQ,24-Aug-18,1397.4,1396.5,1401.9,1376.1,1379.35,1378.3,1386.47,3526500,4889394601,109805,2049349,58.11
INFY,EQ,27-Aug-18,1378.3,1383,1419.95,1381.4,1416,1415.4,1406,3506475,4930091751,132478,2245599,64.04
INFY,EQ,28-Aug-18,1415.4,1417.2,1438.4,1411.5,1425,1424.7,1427.92,3248445,4638524929,100357,1773021,54.58
INFY,EQ,29-Aug-18,1424.7,1433.6,1433.6,1405.15,1411,1410.1,1412.92,2823248,3989010655,89895,1719084,60.89
INFY,EQ,30-Aug-18,1410.1,1412.8,1421.55,1396.15,1418.1,1416.2,1411.92,5753981,8124160894,96074,4034348,70.11
INFY,EQ,31-Aug-18,1416.2,1425.1,1454.3,1421.1,1440,1441.1,1439.05,5437932,7825437138,124025,3589092,66
INFY,EQ,03-Sep-18,1441.1,1449,1467.9,1430,1436.2,1434.25,1451.3,5488164,7964966273,134643,3571594,65.08
INFY,EQ,04-Sep-18,1434.25,722,748.5,716,733,737.15,739.04,15370124,11359156599,258728,6954062,45.24
INFY,EQ,05-Sep-18,737.15,741.95,744.05,725.4,729,729.9,734.79,8658978,6362539535,202826,3839883,44.35
INFY,EQ,06-Sep-18,729.9,732.55,735.5,724.1,726,727.15,730.17,5598659,4087988682,134849,3493840,62.4
INFY,EQ,07-Sep-18,727.15,734.35,735.15,723.8,734,732.8,730.95,6510605,4758936855,190264,3810992,58.54
INFY,EQ,10-Sep-18,732.8,737.75,747,729.4,733.4,730.85,736.29,5629871,4145245236,112735,3209244,57
INFY,EQ,11-Sep-18,730.85,735.9,744.75,732,733.7,734.3,738.58,6963561,5143145756,137146,3665363,52.64
INFY,EQ,12-Sep-18,734.3,744.4,746.5,736.25,740.9,742.9,741.14,4636617,3436370099,144311,2545066,54.89
INFY,EQ,14-Sep-18,742.9,741.9,745,729.05,735,733.7,735.78,7896514,5810118483,191430,4669337,59.13
INFY,EQ,17-Sep-18,733.7,735,740,724.6,726.9,725.95,730.79,5427054,3966013456,124216,2572371,47.4
INFY,EQ,18-Sep-18,725.95,730,730,717,720,719.1,720.33,7729732,5567951789,116715,2039349,26.38
INFY,EQ,19-Sep-18,719.1,727,727,713.2,719.6,719.75,719.4,4849498,3488751299,142071,2917751,60.17
INFY,EQ,21-Sep-18,719.75,713.85,717.4,692,710,705.3,706.4,14350769,10137378694,238115,9880217,68.85
INFY,EQ,24-Sep-18,705.3,706.5,729.95,706.5,719.95,718.25,721.56,8637881,6232738763,183918,5604772,64.89
INFY,EQ,25-Sep-18,718.25,718.25,736,717,726,726.2,727.76,9602273,6988194861,223780,5283327,55.02
INFY,EQ,26-Sep-18,726.2,731.2,731.85,712,719.9,717.85,720.78,6599606,4756877824,110456,4301995,65.19
INFY,EQ,27-Sep-18,717.85,722,730.8,717.45,724.3,724.8,724.8,14592616,10576733252,147797,10485355,71.85
INFY,EQ,28-Sep-18,724.8,721,734.55,715.2,731.7,730.05,727.98,7490031,5452629800,166682,4590662,61.29
INFY,EQ,01-Oct-18,730.05,737.5,754.9,733,742.95,746.65,745.05,8252398,6148484239,160489,4483016,54.32
INFY,EQ,03-Oct-18,746.65,743.8,751.95,726.3,728.55,728.5,738.21,7792464,5752480100,184479,4931984,63.29
INFY,EQ,04-Oct-18,728.5,728.5,729.75,702.5,711,707.2,711.02,6173037,4389159561,150299,3617395,58.6
INFY,EQ,05-Oct-18,707.2,713,731.5,709.3,722.5,724.6,717.57,8543578,6130589981,141622,4727502,55.33
INFY,EQ,08-Oct-18,724.6,725.05,728.7,709.25,714.65,714.45,717.09,7259306,5205581862,244347,4344672,59.85
INFY,EQ,09-Oct-18,714.45,717.1,722.4,702.65,721,717.75,711.05,6777212,4818903577,116349,3665401,54.08
INFY,EQ,10-Oct-18,717.75,719.9,719.9,695.4,700.35,700.45,703.19,8866251,6234700033,219744,4098711,46.23
INFY,EQ,11-Oct-18,700.45,685,692.9,663.3,675.4,673.35,676.06,10985897,7427150380,285534,5910635,53.8
INFY,EQ,12-Oct-18,673.35,676.4,684.05,661.5,678.15,678.8,673.71,8909221,6002268067,214848,4229073,47.47
INFY,EQ,15-Oct-18,678.8,688.6,705,681.5,703.5,698.8,691.39,6222176,4301952211,121763,3187712,51.23
INFY,EQ,16-Oct-18,698.8,710,713.9,689.4,692,695.25,702.32,11588963,8139197321,266266,4829861,41.68
INFY,EQ,17-Oct-18,695.25,710,721.8,701.35,705.5,705.35,711.55,20360697,14487628785,280701,8842531,43.43
INFY,EQ,19-Oct-18,705.35,687,687.7,678,683.5,683.55,682.35,10421001,7110757251,245258,6658247,63.89
INFY,EQ,22-Oct-18,683.55,688.7,695.05,673.8,680.5,679.95,679.08,6672840,4531381462,118989,4592757,68.83
INFY,EQ,23-Oct-18,679.95,675.95,682,653.3,663.05,657.6,663.77,9041701,6001591448,206699,6249984,69.12
INFY,EQ,24-Oct-18,657.6,663,666.5,647.15,650,649.8,653.45,7058164,4612127164,151398,4319821,61.2
INFY,EQ,25-Oct-18,649.8,643,656.35,636.25,647.3,648.75,647.53,8270469,5355339309,196622,5315499,64.27
INFY,EQ,26-Oct-18,648.75,645.3,648.7,629.9,634.05,633.6,636.49,5464141,3477864472,111447,3187130,58.33
INFY,EQ,29-Oct-18,633.6,633.7,650.55,631.5,646.1,644.75,637.82,7137446,4552389118,123494,5228816,73.26
INFY,EQ,30-Oct-18,644.75,641.1,663.8,637.45,658.9,659.6,657.39,8793411,5780678040,148842,5764870,65.56
INFY,EQ,31-Oct-18,659.6,663.9,692.95,663.05,685.95,686.4,681.52,11947995,8142844240,223319,7659197,64.1
INFY,EQ,01-Nov-18,686.4,689.7,689.7,659.6,667,666.7,671.01,5860244,3932276784,125725,3282959,56.02
INFY,EQ,02-Nov-18,666.7,665.95,675.8,660.1,663.2,662.25,665.4,6654067,4427642405,148487,3761960,56.54
INFY,EQ,05-Nov-18,662.25,663.5,668.6,657,663.7,666,662.36,5799426,3841307501,140183,3670964,63.3
INFY,EQ,06-Nov-18,666,667.9,675,660.65,667.1,666.45,668.4,6975525,4662445094,240509,4371014,62.66
INFY,EQ,07-Nov-18,666.45,673,677.5,672,677.45,675.5,674.86,758956,512188500.7,31522,307741,40.55
INFY,EQ,09-Nov-18,675.5,679,679,655.5,658.7,659.5,661.4,9694143,6411724146,244092,7091290,73.15
INFY,EQ,12-Nov-18,659.5,666,676.4,662.3,665.05,664.2,669.82,7118080,4767832302,120785,3845132,54.02
INFY,EQ,13-Nov-18,664.2,663.5,667.75,656.3,664.45,665.7,663.83,4137808,2746782461,129103,2641999,63.85
INFY,EQ,14-Nov-18,665.7,665.7,665.7,640.5,652.4,653.2,648.72,7323026,4750599516,174358,4361316,59.56
INFY,EQ,15-Nov-18,653.2,654,666,646.7,655.65,656.4,660.71,5513390,3642738196,130605,3270275,59.32
INFY,EQ,16-Nov-18,656.4,659.9,662.5,644.2,652,650.85,649.95,8583785,5579053175,153414,5561153,64.79
INFY,EQ,19-Nov-18,650.85,659,662,649.25,651.95,651.7,652.75,6018930,3928880482,96075,4076816,67.73
INFY,EQ,20-Nov-18,651.7,651.7,656,640.1,640.6,641.4,645.31,5384830,3474899740,105300,3188270,59.21
INFY,EQ,21-Nov-18,641.4,640,640.05,612.1,619.5,619.1,618.73,14359086,8884401044,306110,7301207,50.85
INFY,EQ,22-Nov-18,619.1,622.25,628.15,616.75,620.85,620.75,623.11,6632975,4133099492,120189,3211872,48.42
INFY,EQ,26-Nov-18,620.75,621,628,599.85,621.2,621.45,613.78,15075209,9252894701,263089,8758922,58.1
INFY,EQ,27-Nov-18,621.45,625.5,641,625.3,641,638.9,634.88,12285851,7800040731,200385,7331501,59.67
INFY,EQ,28-Nov-18,638.9,640.95,668.7,640,664.5,666.4,659.36,17719890,11683706177,310146,10672554,60.23
INFY,EQ,29-Nov-18,666.4,671,674.9,658.8,665,661.05,667.03,13399070,8937609219,170549,7390099,55.15
INFY,EQ,30-Nov-18,661.05,661,672,660.95,670,667.45,667.52,10445773,6972740710,118396,6667707,63.83
INFY,EQ,03-Dec-18,667.45,673.15,679,665.95,672.45,670.35,670.58,8260890,5539597359,103845,6137214,74.29
INFY,EQ,04-Dec-18,670.35,672.55,688.25,671.3,683,685.25,682.83,7827923,5345133354,129170,4357939,55.67
INFY,EQ,05-Dec-18,685.25,683,683.65,672.5,682.05,681.4,678.97,5177288,3515206694,96257,3101033,59.9
INFY,EQ,06-Dec-18,681.4,676.1,685.45,664.55,669.7,668.5,672.12,8039771,5403659738,229269,3922722,48.79
INFY,EQ,07-Dec-18,668.5,672,685.75,665.6,681,682.8,679.07,5553948,3771508979,125999,3024829,54.46
INFY,EQ,10-Dec-18,682.8,669.9,683.8,665.2,670.3,669.2,671.47,5121196,3438717513,119910,3114377,60.81
INFY,EQ,11-Dec-18,669.2,669.2,681.9,660.6,673.25,674.5,672.27,7120933,4787161579,204697,3767399,52.91
INFY,EQ,12-Dec-18,674.5,677.1,680.65,670.6,678.1,678.5,675.12,6926183,4675985776,92411,3725735,53.79
INFY,EQ,13-Dec-18,678.5,682,700,680,695.35,697.75,690.27,7521474,5191853566,187302,4679887,62.22
INFY,EQ,14-Dec-18,697.75,697.45,713.7,694.4,706.15,706.05,705.93,9560576,6749101215,158039,4777005,49.97
INFY,EQ,17-Dec-18,706.05,711.85,711.85,692.75,692.75,694.4,697.79,4778465,3334376899,95026,2319758,48.55
INFY,EQ,18-Dec-18,694.4,686.5,686.5,674.55,677,676.6,679.65,8021298,5451686819,191277,4277069,53.32
INFY,EQ,19-Dec-18,676.6,671.55,671.55,661.1,664.6,664.85,665.07,8295459,5517046525,263253,4781304,57.64
INFY,EQ,20-Dec-18,664.85,660,671.55,656.4,666.9,667.05,664.34,11705260,7776239037,237519,6351199,54.26
INFY,EQ,21-Dec-18,667.05,659.5,659.5,643.45,646.55,646.2,651.1,12802132,8335493758,228130,6537301,51.06
INFY,EQ,24-Dec-18,646.2,657,658.8,647.6,648.5,649,652.59,8379825,5468562526,140084,3230709,38.55
INFY,EQ,26-Dec-18,649,647,647,637.35,643.9,644.05,641.76,6178552,3965160752,129003,3192480,51.67
INFY,EQ,27-Dec-18,644.05,652.75,663.25,649,656.35,656.8,658.16,15333902,10092126951,182988,7084546,46.2
INFY,EQ,28-Dec-18,656.8,663.35,663.5,653.3,656.1,656.95,658.29,4736598,3118076702,105527,2225579,46.99
INFY,EQ,31-Dec-18,656.95,660,662,655.8,659.6,658.95,659.27,3373319,2223919550,65442,1517551,44.99
INFY,EQ,01-Jan-19,658.95,660.95,666.3,654.15,665.95,665.05,660.66,2943390,1944579423,45422,1282161,43.56
INFY,EQ,02-Jan-19,665.05,666,674,662.05,668,669.05,669.97,7416655,4968962633,108094,3880800,52.33
INFY,EQ,03-Jan-19,669.05,672,677,663.1,668,669.15,669.66,6827249,4571929258,125781,3676359,53.85
INFY,EQ,04-Jan-19,669.15,671.75,673.9,651,660.25,661.05,660.17,7889310,5208304589,187590,3747741,47.5
INFY,EQ,07-Jan-19,661.05,665,673.6,661.5,671.7,671.7,667.51,8046340,5370973787,132736,4711672,58.56
INFY,EQ,08-Jan-19,671.7,674.95,677.45,668.55,670,670.05,672.86,8621545,5801122720,134369,5652959,65.57
INFY,EQ,09-Jan-19,670.05,686.2,689.8,664,675.6,676.1,678.41,18130292,12299738075,314702,8029281,44.29
INFY,EQ,10-Jan-19,676.1,681.6,682,672.55,680.8,679.7,677.63,9572493,6486610276,141449,6064060,63.35
INFY,EQ,11-Jan-19,679.7,680.2,685.5,672.5,684.35,683.5,679.18,12281903,8341603861,159694,6409592,52.19
INFY,EQ,14-Jan-19,683.5,707,710.2,695.95,701.3,701.9,701.27,19312937,13543620376,289248,7316609,37.88
INFY,EQ,15-Jan-19,701.9,707.2,730,707.2,728.3,726.6,721.52,19671304,14193222353,285205,8770235,44.58
INFY,EQ,16-Jan-19,726.6,729.9,737.8,728.5,735.95,736.8,734.12,9658944,7090838080,175301,3769918,39.03
INFY,EQ,17-Jan-19,736.8,735.8,739,729.1,733.2,733.35,733.06,6903771,5060865130,155361,3662842,53.06
INFY,EQ,18-Jan-19,733.35,730,736.2,726.3,734,730.95,730.43,5902151,4311101798,117506,3555997,60.25
INFY,EQ,21-Jan-19,730.95,738.2,751,734,743.25,745,744.87,8129422,6055327086,207759,4205100,51.73
INFY,EQ,22-Jan-19,745,741.25,749,734,747,745.35,739.94,6723375,4974904339,184880,4348471,64.68
INFY,EQ,23-Jan-19,745.35,742.35,742.6,729.2,731.65,731.65,735.7,7212099,5305910422,114457,4265475,59.14
INFY,EQ,24-Jan-19,731.65,728.1,736.1,721,734,732,727.66,7429783,5406365018,138534,3721327,50.09
INFY,EQ,25-Jan-19,732,728,737.9,724.25,730.3,730.35,731.7,5543112,4055912046,86157,3056302,55.14
INFY,EQ,28-Jan-19,730.35,731,732.6,719,731,727.95,725.12,7944693,5760882919,128705,5442114,68.5
INFY,EQ,29-Jan-19,727.95,725.5,732.85,716.5,730.05,727.9,721.76,6760819,4879714903,137242,4100300,60.65
INFY,EQ,30-Jan-19,727.9,727.9,734.8,721.1,724.3,725.9,726.45,5763026,4186556192,125751,3267862,56.7
INFY,EQ,31-Jan-19,725.9,726,751.3,726,750,749.55,744.47,13825233,10292423935,265809,8145259,58.92
INFY,EQ,01-Feb-19,749.55,751.35,762.5,744.5,756.7,757.05,753.37,6276585,4728608322,119145,2274954,36.25
INFY,EQ,04-Feb-19,757.05,757,762.5,749.2,755.9,755.9,754.39,3945391,2976361897,110537,1894178,48.01
INFY,EQ,05-Feb-19,755.9,747,759.95,747,755,754.85,753.48,4694366,3537094843,98651,2610466,55.61
INFY,EQ,06-Feb-19,754.85,755.55,766.95,754.35,763.75,763.3,762.75,5880482,4485360735,150791,3188901,54.23
INFY,EQ,07-Feb-19,763.3,763.05,769.45,761,763,764,766.2,3961797,3035522378,102039,2154773,54.39
INFY,EQ,08-Feb-19,764,760,772.25,754.9,760.9,760.9,763.4,5915169,4515625944,92824,2722938,46.03
INFY,EQ,11-Feb-19,760.9,766.9,768.75,759,760.45,762.8,764.82,5500216,4206653296,101154,3149841,57.27
INFY,EQ,12-Feb-19,762.8,760.35,760.35,741,750.4,750.45,748.38,7310690,5471189241,148513,3259568,44.59
INFY,EQ,13-Feb-19,750.45,750.1,759.7,743.65,754,754.9,753.01,5050182,3802821368,133702,2418277,47.88
INFY,EQ,14-Feb-19,754.9,751,753,737.25,740.35,740.05,745.6,4610535,3437611370,113149,2466085,53.49
INFY,EQ,15-Feb-19,740.05,742.3,746.5,732.6,742.05,741.95,739.44,5586389,4130795666,93850,2900003,51.91
INFY,EQ,18-Feb-19,741.95,742.35,747.65,736,741,741.05,739.9,5346825,3956112148,105532,3060004,57.23
INFY,EQ,19-Feb-19,741.05,739.1,740.55,721.3,724,724.3,726.7,9401334,6831940831,124664,4041288,42.99
INFY,EQ,20-Feb-19,724.3,727,743,726.05,740.55,740.7,734.78,5210675,3828686486,130965,2558375,49.1
INFY,EQ,21-Feb-19,740.7,738,738,727.1,734,733.45,732.23,7202786,5274097399,151794,4504900,62.54
INFY,EQ,22-Feb-19,733.45,732.5,738.2,728,734.9,734.95,733.71,3750833,2752041713,99246,1775166,47.33
INFY,BL,25-Feb-19,1220.15,734.95,734.95,734.95,734.95,734.95,734.95,1263230,928410888.5,1,0,0
INFY,EQ,25-Feb-19,734.95,735.55,758,735.55,755,754.9,749.2,6547552,4905413918,155205,3296211,50.34
INFY,EQ,26-Feb-19,754.9,748.6,752.6,740.15,741.55,742.5,745.77,8319610,6204521714,188778,5101741,61.32
INFY,EQ,27-Feb-19,742.5,745,746.4,732.75,734.5,735.25,738.56,5936354,4384324580,181469,3554571,59.88
INFY,EQ,28-Feb-19,735.25,738.7,742.4,732.3,734.7,734.3,735.59,8559921,6296619714,142436,4612032,53.88
INFY,EQ,01-Mar-19,734.3,735.5,743.4,735.5,741.8,741.9,740,3998826,2959115940,86883,2141670,53.56
INFY,EQ,05-Mar-19,741.9,740.5,742.5,730.25,732.75,732.5,734.79,4826505,3546464354,187167,2953053,61.18
INFY,EQ,06-Mar-19,732.5,736.1,736.1,727,732.25,732.5,732.02,6076668,4448254459,201307,3216638,52.93
INFY,EQ,07-Mar-19,732.5,734,734.5,720.55,723.3,722.95,724.84,5951551,4313906550,132988,3097595,52.05
INFY,EQ,08-Mar-19,722.95,722.95,722.95,710.65,713.2,712.35,714.77,7193994,5142023172,154378,3414734,47.47
INFY,EQ,11-Mar-19,712.35,713.3,718.5,709.4,711.05,711.25,712.07,9932198,7072398151,173911,6593102,66.38
INFY,EQ,12-Mar-19,711.25,709,714.95,705.6,706.75,706.95,708.99,11997387,8505977967,224748,8806754,73.41
INFY,EQ,13-Mar-19,706.95,710,718.6,706.3,709,708.45,710.81,11348867,8066893617,183506,5754904,50.71
INFY,EQ,14-Mar-19,708.45,714,714.9,706.2,708.45,708.35,710.02,6415187,4554911141,158840,3794127,59.14
INFY,EQ,15-Mar-19,708.35,712,723.75,709.6,720,718.55,717.57,14638664,10504207795,174230,9286884,63.44
INFY,EQ,18-Mar-19,718.55,721.55,723.7,705.35,709.5,710.2,715,8065544,5766884632,169894,4656010,57.73
INFY,EQ,19-Mar-19,710.2,712.8,726.5,707.4,725.9,722.25,715.22,8917337,6377897941,165399,5704607,63.97
INFY,EQ,20-Mar-19,722.25,727.25,742.3,727.15,737.8,738.95,737.53,13471173,9935368276,368666,6929551,51.44
INFY,BL,22-Mar-19,734.95,738.95,738.95,738.95,738.95,738.95,738.95,1727935,1276857568,1,1727935,100
INFY,EQ,22-Mar-19,738.95,745,746.35,732.3,745,743.1,741.4,8883260,6586009783,186950,5182729,58.34
INFY,EQ,25-Mar-19,743.1,742.4,742.4,730.55,733.95,735.25,735.24,7644966,5620907955,150353,4078146,53.34
INFY,EQ,26-Mar-19,735.25,735.25,735.25,719.1,727.8,727.75,724.65,9406261,6816221095,220918,5868934,62.39
INFY,EQ,27-Mar-19,727.75,730,732.3,727.15,728.9,729.7,730.32,7387487,5395199921,122789,5505910,74.53
INFY,EQ,28-Mar-19,729.7,730,745,730,739.1,737.8,739.73,9277241,6862616741,187881,5521081,59.51
INFY,EQ,29-Mar-19,737.8,743.9,747.95,740,742.15,743.85,743.49,6924061,5147991154,155083,4592403,66.33
INFY,EQ,01-Apr-19,743.85,742,760,742,753.75,755.1,754.32,6584982,4967199560,149150,3788889,57.54
INFY,EQ,02-Apr-19,755.1,759,765.8,754.6,755,759.4,760.56,7283600,5539625143,169885,4249666,58.35
INFY,EQ,03-Apr-19,759.4,756,758.5,746.8,751.65,753.3,752.48,6897127,5189955761,200625,4213270,61.09
INFY,EQ,04-Apr-19,753.3,751.4,753.8,745.1,748.95,747.9,748.43,7688525,5754345633,178872,5138276,66.83
INFY,EQ,05-Apr-19,747.9,750.9,760.95,748,759.55,759.3,758.69,6276040,4761576373,148065,3851738,61.37
INFY,EQ,08-Apr-19,759.3,763.05,770,755.4,769.15,767.25,762.8,4919911,3752910224,143815,2380635,48.39
INFY,EQ,09-Apr-19,767.25,770,773,758.2,760.8,760.6,765.16,6730692,5150087735,146107,3353329,49.82
INFY,EQ,10-Apr-19,760.6,764,766.7,751.3,752.85,752.7,759.53,7031088,5340336511,134089,4201714,59.76
INFY,EQ,11-Apr-19,752.7,751.75,751.75,740.05,743.4,742.7,744.27,8200995,6103734443,158348,5047043,61.54
INFY,EQ,12-Apr-19,742.7,743.1,751.55,740.6,748,747.75,746.82,7043212,5260021361,165165,2587611,36.74
INFY,EQ,15-Apr-19,747.75,724.7,731.35,712.6,728.2,727.5,724.58,31574803,22878628207,566543,16753549,53.06
